"taxon"	"run"	"min_match"	"min_overlap"	"read_ratio_type"	"max_read_ratio"	"require_corr"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Coleoptera"	30	84	0.9	"mean"	0.8	TRUE	3107	747	1698	49	233	49	0.0288574793875147	0.210300429184549
"Coleoptera"	31	84	0.9	"max"	1	TRUE	3107	749	1698	50	233	50	0.0294464075382803	0.214592274678112
"Coleoptera"	32	84	0.9	"mean"	1	TRUE	3107	752	1698	51	233	49	0.0300353356890459	0.210300429184549
"Entomobryomorpha"	25	84	0.9	"max"	0.1	TRUE	976	523	193	24	82	34	0.124352331606218	0.414634146341463
"Entomobryomorpha"	26	84	0.9	"mean"	0.1	TRUE	976	527	193	25	82	33	0.129533678756477	0.402439024390244
"Entomobryomorpha"	27	84	0.9	"max"	0.5	TRUE	976	556	193	32	82	28	0.16580310880829	0.341463414634146
"Entomobryomorpha"	28	84	0.9	"mean"	0.5	TRUE	976	559	193	32	82	26	0.16580310880829	0.317073170731707
"Entomobryomorpha"	29	84	0.9	"max"	0.8	TRUE	976	563	193	33	82	25	0.170984455958549	0.304878048780488
"Entomobryomorpha"	30	84	0.9	"mean"	0.8	TRUE	976	566	193	34	82	24	0.176165803108808	0.292682926829268
"Entomobryomorpha"	31	84	0.9	"max"	1	TRUE	976	568	193	36	82	24	0.186528497409326	0.292682926829268
"Entomobryomorpha"	32	84	0.9	"mean"	1	TRUE	976	571	193	36	82	24	0.186528497409326	0.292682926829268
"Hemiptera"	25	84	0.9	"max"	0.1	TRUE	2142	437	878	22	116	39	0.0250569476082005	0.336206896551724
"Hemiptera"	26	84	0.9	"mean"	0.1	TRUE	2142	444	878	22	116	36	0.0250569476082005	0.310344827586207
"Hemiptera"	27	84	0.9	"max"	0.5	TRUE	2142	471	878	28	116	34	0.0318906605922551	0.293103448275862
"Hemiptera"	28	84	0.9	"mean"	0.5	TRUE	2142	472	878	28	116	34	0.0318906605922551	0.293103448275862
"Hemiptera"	29	84	0.9	"max"	0.8	TRUE	2142	476	878	31	116	34	0.0353075170842825	0.293103448275862
"Hemiptera"	30	84	0.9	"mean"	0.8	TRUE	2142	478	878	32	116	34	0.0364464692482916	0.293103448275862
"Hemiptera"	31	84	0.9	"max"	1	TRUE	2142	479	878	33	116	34	0.0375854214123007	0.293103448275862
"Hemiptera"	32	84	0.9	"mean"	1	TRUE	2142	480	878	33	116	34	0.0375854214123007	0.293103448275862
"Lepidoptera"	25	84	0.9	"max"	0.1	TRUE	1968	177	1587	15	47	20	0.00945179584120983	0.425531914893617
"Lepidoptera"	26	84	0.9	"mean"	0.1	TRUE	1968	177	1587	15	47	20	0.00945179584120983	0.425531914893617
"Lepidoptera"	27	84	0.9	"max"	0.5	TRUE	1968	198	1587	32	47	19	0.0201638311279143	0.404255319148936
"Lepidoptera"	28	84	0.9	"mean"	0.5	TRUE	1968	201	1587	35	47	19	0.0220541902961563	0.404255319148936
"Lepidoptera"	29	84	0.9	"max"	0.8	TRUE	1968	208	1587	39	47	17	0.0245746691871456	0.361702127659574
"Lepidoptera"	30	84	0.9	"mean"	0.8	TRUE	1968	211	1587	42	47	17	0.0264650283553875	0.361702127659574
"Lepidoptera"	31	84	0.9	"max"	1	TRUE	1968	210	1587	40	47	17	0.0252047889098929	0.361702127659574
"Lepidoptera"	32	84	0.9	"mean"	1	TRUE	1968	214	1587	44	47	17	0.0277252678008822	0.361702127659574
"Dermaptera"	25	84	0.9	"max"	0.1	TRUE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	26	84	0.9	"mean"	0.1	TRUE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	27	84	0.9	"max"	0.5	TRUE	9	3	5	1	0	0	0.2	NA
"Dermaptera"	28	84	0.9	"mean"	0.5	TRUE	9	3	5	1	0	0	0.2	NA
"Dermaptera"	29	84	0.9	"max"	0.8	TRUE	9	3	5	1	0	0	0.2	NA
"Dermaptera"	30	84	0.9	"mean"	0.8	TRUE	9	3	5	1	0	0	0.2	NA
"Dermaptera"	31	84	0.9	"max"	1	TRUE	9	3	5	1	0	0	0.2	NA
"Dermaptera"	32	84	0.9	"mean"	1	TRUE	9	3	5	1	0	0	0.2	NA
"Plecoptera"	25	84	0.9	"max"	0.1	TRUE	64	21	38	4	9	4	0.105263157894737	0.444444444444444
"Plecoptera"	26	84	0.9	"mean"	0.1	TRUE	64	21	38	4	9	4	0.105263157894737	0.444444444444444
"Plecoptera"	27	84	0.9	"max"	0.5	TRUE	64	21	38	4	9	4	0.105263157894737	0.444444444444444
"Plecoptera"	28	84	0.9	"mean"	0.5	TRUE	64	21	38	4	9	4	0.105263157894737	0.444444444444444
"Plecoptera"	29	84	0.9	"max"	0.8	TRUE	64	21	38	4	9	4	0.105263157894737	0.444444444444444
"Plecoptera"	30	84	0.9	"mean"	0.8	TRUE	64	21	38	4	9	4	0.105263157894737	0.444444444444444
"Plecoptera"	31	84	0.9	"max"	1	TRUE	64	22	38	5	9	4	0.131578947368421	0.444444444444444
"Plecoptera"	32	84	0.9	"mean"	1	TRUE	64	22	38	5	9	4	0.131578947368421	0.444444444444444
"Psocodea"	25	84	0.9	"max"	0.1	TRUE	131	27	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	26	84	0.9	"mean"	0.1	TRUE	131	27	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	27	84	0.9	"max"	0.5	TRUE	131	27	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	28	84	0.9	"mean"	0.5	TRUE	131	28	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	29	84	0.9	"max"	0.8	TRUE	131	29	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	30	84	0.9	"mean"	0.8	TRUE	131	29	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	31	84	0.9	"max"	1	TRUE	131	29	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	32	84	0.9	"mean"	1	TRUE	131	29	67	2	15	8	0.0298507462686567	0.533333333333333
"Symphypleona"	25	84	0.9	"max"	0.1	TRUE	239	87	70	4	24	14	0.0571428571428571	0.583333333333333
"Symphypleona"	26	84	0.9	"mean"	0.1	TRUE	239	87	70	4	24	14	0.0571428571428571	0.583333333333333
"Symphypleona"	27	84	0.9	"max"	0.5	TRUE	239	97	70	6	24	12	0.0857142857142857	0.5
"Symphypleona"	28	84	0.9	"mean"	0.5	TRUE	239	99	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	29	84	0.9	"max"	0.8	TRUE	239	99	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	30	84	0.9	"mean"	0.8	TRUE	239	99	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	31	84	0.9	"max"	1	TRUE	239	99	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	32	84	0.9	"mean"	1	TRUE	239	100	70	7	24	11	0.1	0.458333333333333
"Trichoptera"	25	84	0.9	"max"	0.1	TRUE	470	32	157	2	5	0	0.0127388535031847	0
"Trichoptera"	26	84	0.9	"mean"	0.1	TRUE	470	32	157	2	5	0	0.0127388535031847	0
"Trichoptera"	27	84	0.9	"max"	0.5	TRUE	470	33	157	2	5	0	0.0127388535031847	0
"Trichoptera"	28	84	0.9	"mean"	0.5	TRUE	470	33	157	2	5	0	0.0127388535031847	0
"Trichoptera"	29	84	0.9	"max"	0.8	TRUE	470	34	157	2	5	0	0.0127388535031847	0
"Trichoptera"	30	84	0.9	"mean"	0.8	TRUE	470	34	157	2	5	0	0.0127388535031847	0
"Trichoptera"	31	84	0.9	"max"	1	TRUE	470	35	157	3	5	0	0.0191082802547771	0
"Trichoptera"	32	84	0.9	"mean"	1	TRUE	470	36	157	3	5	0	0.0191082802547771	0
"Mecoptera"	25	84	0.9	"max"	0.1	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	26	84	0.9	"mean"	0.1	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	27	84	0.9	"max"	0.5	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	28	84	0.9	"mean"	0.5	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	29	84	0.9	"max"	0.8	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	30	84	0.9	"mean"	0.8	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	31	84	0.9	"max"	1	TRUE	10	3	5	0	0	0	0	NA
"Mecoptera"	32	84	0.9	"mean"	1	TRUE	10	3	5	0	0	0	0	NA
"Raphidioptera"	25	84	0.9	"max"	0.1	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	26	84	0.9	"mean"	0.1	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	27	84	0.9	"max"	0.5	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	28	84	0.9	"mean"	0.5	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	29	84	0.9	"max"	0.8	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	30	84	0.9	"mean"	0.8	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	31	84	0.9	"max"	1	TRUE	5	0	3	0	0	0	0	NA
"Raphidioptera"	32	84	0.9	"mean"	1	TRUE	5	0	3	0	0	0	0	NA
"Thysanoptera"	25	84	0.9	"max"	0.1	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	26	84	0.9	"mean"	0.1	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	27	84	0.9	"max"	0.5	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	28	84	0.9	"mean"	0.5	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	29	84	0.9	"max"	0.8	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	30	84	0.9	"mean"	0.8	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	31	84	0.9	"max"	1	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	32	84	0.9	"mean"	1	TRUE	80	1	57	0	3	2	0	0.666666666666667
"Psocoptera"	25	84	0.9	"max"	0.1	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	26	84	0.9	"mean"	0.1	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	27	84	0.9	"max"	0.5	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	28	84	0.9	"mean"	0.5	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	29	84	0.9	"max"	0.8	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	30	84	0.9	"mean"	0.8	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	31	84	0.9	"max"	1	TRUE	26	0	0	0	0	0	NA	NA
"Psocoptera"	32	84	0.9	"mean"	1	TRUE	26	0	0	0	0	0	NA	NA
"Neuroptera"	25	84	0.9	"max"	0.1	TRUE	159	16	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	26	84	0.9	"mean"	0.1	TRUE	159	17	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	27	84	0.9	"max"	0.5	TRUE	159	18	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	28	84	0.9	"mean"	0.5	TRUE	159	18	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	29	84	0.9	"max"	0.8	TRUE	159	20	58	3	4	1	0.0517241379310345	0.25
"Neuroptera"	30	84	0.9	"mean"	0.8	TRUE	159	20	58	3	4	1	0.0517241379310345	0.25
"Neuroptera"	31	84	0.9	"max"	1	TRUE	159	20	58	3	4	1	0.0517241379310345	0.25
"Neuroptera"	32	84	0.9	"mean"	1	TRUE	159	20	58	3	4	1	0.0517241379310345	0.25
"Ephemeroptera"	25	84	0.9	"max"	0.1	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	26	84	0.9	"mean"	0.1	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	27	84	0.9	"max"	0.5	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	28	84	0.9	"mean"	0.5	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	29	84	0.9	"max"	0.8	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	30	84	0.9	"mean"	0.8	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	31	84	0.9	"max"	1	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	32	84	0.9	"mean"	1	TRUE	51	3	39	1	2	0	0.0256410256410256	0
"Odonata"	25	84	0.9	"max"	0.1	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	26	84	0.9	"mean"	0.1	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	27	84	0.9	"max"	0.5	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	28	84	0.9	"mean"	0.5	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	29	84	0.9	"max"	0.8	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	30	84	0.9	"mean"	0.8	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	31	84	0.9	"max"	1	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Odonata"	32	84	0.9	"mean"	1	TRUE	136	16	20	1	3	1	0.05	0.333333333333333
"Megaloptera"	25	84	0.9	"max"	0.1	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	26	84	0.9	"mean"	0.1	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	27	84	0.9	"max"	0.5	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	28	84	0.9	"mean"	0.5	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	29	84	0.9	"max"	0.8	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	30	84	0.9	"mean"	0.8	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	31	84	0.9	"max"	1	TRUE	4	2	1	0	1	0	0	0
"Megaloptera"	32	84	0.9	"mean"	1	TRUE	4	2	1	0	1	0	0	0
"Poduromorpha"	25	84	0.9	"max"	0.1	TRUE	432	162	86	5	40	23	0.0581395348837209	0.575
"Poduromorpha"	26	84	0.9	"mean"	0.1	TRUE	432	166	86	5	40	23	0.0581395348837209	0.575
"Poduromorpha"	27	84	0.9	"max"	0.5	TRUE	432	198	86	6	40	19	0.0697674418604651	0.475
"Poduromorpha"	28	84	0.9	"mean"	0.5	TRUE	432	198	86	6	40	19	0.0697674418604651	0.475
"Poduromorpha"	29	84	0.9	"max"	0.8	TRUE	432	206	86	7	40	19	0.0813953488372093	0.475
"Poduromorpha"	30	84	0.9	"mean"	0.8	TRUE	432	211	86	8	40	19	0.0930232558139535	0.475
"Poduromorpha"	31	84	0.9	"max"	1	TRUE	432	209	86	7	40	19	0.0813953488372093	0.475
"Poduromorpha"	32	84	0.9	"mean"	1	TRUE	432	216	86	8	40	19	0.0930232558139535	0.475
"Strepsiptera"	25	84	0.9	"max"	0.1	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	26	84	0.9	"mean"	0.1	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	27	84	0.9	"max"	0.5	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	28	84	0.9	"mean"	0.5	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	29	84	0.9	"max"	0.8	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	30	84	0.9	"mean"	0.8	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	31	84	0.9	"max"	1	TRUE	8	0	7	0	0	0	0	NA
"Strepsiptera"	32	84	0.9	"mean"	1	TRUE	8	0	7	0	0	0	0	NA
"Siphonaptera"	25	84	0.9	"max"	0.1	TRUE	13	0	3	0	0	0	0	NA
"Siphonaptera"	26	84	0.9	"mean"	0.1	TRUE	13	0	3	0	0	0	0	NA
"Siphonaptera"	27	84	0.9	"max"	0.5	TRUE	13	1	3	0	0	0	0	NA
"Siphonaptera"	28	84	0.9	"mean"	0.5	TRUE	13	1	3	0	0	0	0	NA
"Siphonaptera"	29	84	0.9	"max"	0.8	TRUE	13	1	3	0	0	0	0	NA
"Siphonaptera"	30	84	0.9	"mean"	0.8	TRUE	13	1	3	0	0	0	0	NA
"Siphonaptera"	31	84	0.9	"max"	1	TRUE	13	1	3	0	0	0	0	NA
"Siphonaptera"	32	84	0.9	"mean"	1	TRUE	13	1	3	0	0	0	0	NA
"Zygentoma"	25	84	0.9	"max"	0.1	TRUE	14	9	1	0	1	1	0	1
"Zygentoma"	26	84	0.9	"mean"	0.1	TRUE	14	9	1	0	1	1	0	1
"Zygentoma"	27	84	0.9	"max"	0.5	TRUE	14	10	1	0	1	0	0	0
"Zygentoma"	28	84	0.9	"mean"	0.5	TRUE	14	10	1	0	1	0	0	0
"Zygentoma"	29	84	0.9	"max"	0.8	TRUE	14	10	1	0	1	0	0	0
"Zygentoma"	30	84	0.9	"mean"	0.8	TRUE	14	10	1	0	1	0	0	0
"Zygentoma"	31	84	0.9	"max"	1	TRUE	14	10	1	0	1	0	0	0
"Zygentoma"	32	84	0.9	"mean"	1	TRUE	14	10	1	0	1	0	0	0
"Neelipleona"	25	84	0.9	"max"	0.1	TRUE	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	26	84	0.9	"mean"	0.1	TRUE	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	27	84	0.9	"max"	0.5	TRUE	22	5	9	0	7	5	0	0.714285714285714
"Neelipleona"	28	84	0.9	"mean"	0.5	TRUE	22	5	9	0	7	5	0	0.714285714285714
"Neelipleona"	29	84	0.9	"max"	0.8	TRUE	22	6	9	0	7	5	0	0.714285714285714
"Neelipleona"	30	84	0.9	"mean"	0.8	TRUE	22	6	9	0	7	5	0	0.714285714285714
"Neelipleona"	31	84	0.9	"max"	1	TRUE	22	6	9	0	7	5	0	0.714285714285714
"Neelipleona"	32	84	0.9	"mean"	1	TRUE	22	6	9	0	7	5	0	0.714285714285714
"Zoraptera"	25	84	0.9	"max"	0.1	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	26	84	0.9	"mean"	0.1	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	27	84	0.9	"max"	0.5	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	28	84	0.9	"mean"	0.5	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	29	84	0.9	"max"	0.8	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	30	84	0.9	"mean"	0.8	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	31	84	0.9	"max"	1	TRUE	7	0	0	0	0	0	NA	NA
"Zoraptera"	32	84	0.9	"mean"	1	TRUE	7	0	0	0	0	0	NA	NA
"Phthiraptera"	25	84	0.9	"max"	0.1	TRUE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	26	84	0.9	"mean"	0.1	TRUE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	27	84	0.9	"max"	0.5	TRUE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	28	84	0.9	"mean"	0.5	TRUE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	29	84	0.9	"max"	0.8	TRUE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	30	84	0.9	"mean"	0.8	TRUE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	31	84	0.9	"max"	1	TRUE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	32	84	0.9	"mean"	1	TRUE	3	0	0	0	0	0	NA	NA
"Diplura"	25	84	0.9	"max"	0.1	TRUE	12	5	3	0	2	2	0	1
"Diplura"	26	84	0.9	"mean"	0.1	TRUE	12	7	3	0	2	1	0	0.5
"Diplura"	27	84	0.9	"max"	0.5	TRUE	12	8	3	0	2	1	0	0.5
"Diplura"	28	84	0.9	"mean"	0.5	TRUE	12	8	3	0	2	1	0	0.5
"Diplura"	29	84	0.9	"max"	0.8	TRUE	12	8	3	0	2	1	0	0.5
"Diplura"	30	84	0.9	"mean"	0.8	TRUE	12	8	3	0	2	1	0	0.5
"Diplura"	31	84	0.9	"max"	1	TRUE	12	8	3	0	2	1	0	0.5
"Diplura"	32	84	0.9	"mean"	1	TRUE	12	8	3	0	2	1	0	0.5
"Archaeognatha"	25	84	0.9	"max"	0.1	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	26	84	0.9	"mean"	0.1	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	27	84	0.9	"max"	0.5	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	28	84	0.9	"mean"	0.5	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	29	84	0.9	"max"	0.8	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	30	84	0.9	"mean"	0.8	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	31	84	0.9	"max"	1	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	32	84	0.9	"mean"	1	TRUE	11	10	0	0	0	0	NA	NA
"Phasmatodea"	25	84	0.9	"max"	0.1	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	26	84	0.9	"mean"	0.1	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	27	84	0.9	"max"	0.5	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	28	84	0.9	"mean"	0.5	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	29	84	0.9	"max"	0.8	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	30	84	0.9	"mean"	0.8	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	31	84	0.9	"max"	1	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	32	84	0.9	"mean"	1	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	25	84	0.9	"max"	0.1	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	26	84	0.9	"mean"	0.1	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	27	84	0.9	"max"	0.5	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	28	84	0.9	"mean"	0.5	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	29	84	0.9	"max"	0.8	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	30	84	0.9	"mean"	0.8	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	31	84	0.9	"max"	1	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	32	84	0.9	"mean"	1	TRUE	1	0	0	0	0	0	NA	NA
"Hexapoda"	25	84	0.9	"max"	0.1	TRUE	47045	8678	18770	381	2091	979	0.0202983484283431	0.468197034911526
"Hexapoda"	26	84	0.9	"mean"	0.1	TRUE	47045	8898	18770	395	2091	952	0.0210442194992009	0.455284552845528
"Hexapoda"	27	84	0.9	"max"	0.5	TRUE	47045	10627	18770	607	2091	836	0.0323388385721897	0.399808703969393
"Hexapoda"	28	84	0.9	"mean"	0.5	TRUE	47045	10781	18770	626	2091	821	0.0333510921683538	0.392635102821616
"Hexapoda"	29	84	0.9	"max"	0.8	TRUE	47045	11086	18770	670	2091	801	0.0356952583910495	0.383070301291248
"Hexapoda"	30	84	0.9	"mean"	0.8	TRUE	47045	11220	18770	696	2091	795	0.0370804475226425	0.380200860832138
"Hexapoda"	31	84	0.9	"max"	1	TRUE	47045	11280	18770	700	2091	797	0.0372935535428876	0.381157340985175
"Hexapoda"	32	84	0.9	"mean"	1	TRUE	47045	11402	18770	724	2091	791	0.038572189664358	0.378287900526064
"taxon"	"run"	"min_match"	"min_overlap"	"read_ratio_type"	"max_read_ratio"	"require_corr"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Diptera"	33	84	0.99	"max"	0.1	TRUE	19578	3943	8073	161	991	432	0.0199430199430199	0.435923309788093
"Diptera"	34	84	0.95	"max"	0.05	TRUE	19578	3655	8073	125	991	470	0.015483711135885	0.474268415741675
"Diptera"	35	84	0.9	"max"	0.1	TRUE	19578	4036	8073	178	991	420	0.0220488046575003	0.423814328960646
"Diptera"	36	84	0.9	"max"	0.05	TRUE	19578	3682	8073	130	991	469	0.0161030595813204	0.473259334006054
"Diptera"	37	90	0.95	"max"	0.1	TRUE	19578	3755	8073	133	991	442	0.0164746686485817	0.446014127144299
"Diptera"	38	95	0.95	"max"	0.1	TRUE	19578	1611	8073	45	991	673	0.00557413600891862	0.679112008072654
"Blattodea"	33	84	0.99	"max"	0.1	TRUE	49	44	5	2	2	0	0.4	0
"Blattodea"	34	84	0.95	"max"	0.05	TRUE	49	41	5	2	2	2	0.4	1
"Blattodea"	35	84	0.9	"max"	0.1	TRUE	49	44	5	2	2	0	0.4	0
"Blattodea"	36	84	0.9	"max"	0.05	TRUE	49	41	5	2	2	2	0.4	1
"Blattodea"	37	90	0.95	"max"	0.1	TRUE	49	43	5	1	2	0	0.2	0
"Blattodea"	38	95	0.95	"max"	0.1	TRUE	49	13	5	0	2	2	0	1
"Hymenoptera"	33	84	0.99	"max"	0.1	TRUE	15886	1947	5680	72	491	321	0.0126760563380282	0.653767820773931
"Hymenoptera"	34	84	0.95	"max"	0.05	TRUE	15886	1506	5680	54	491	344	0.00950704225352113	0.70061099796334
"Hymenoptera"	35	84	0.9	"max"	0.1	TRUE	15886	2070	5680	81	491	312	0.0142605633802817	0.635437881873727
"Hymenoptera"	36	84	0.9	"max"	0.05	TRUE	15886	1548	5680	56	491	343	0.00985915492957747	0.69857433808554
"Hymenoptera"	37	90	0.95	"max"	0.1	TRUE	15886	1839	5680	67	491	320	0.0117957746478873	0.65173116089613
"Hymenoptera"	38	95	0.95	"max"	0.1	TRUE	15886	662	5680	26	491	371	0.00457746478873239	0.755600814663951
"Orthoptera"	33	84	0.99	"max"	0.1	TRUE	1431	321	27	4	13	4	0.148148148148148	0.307692307692308
"Orthoptera"	34	84	0.95	"max"	0.05	TRUE	1431	287	27	4	13	5	0.148148148148148	0.384615384615385
"Orthoptera"	35	84	0.9	"max"	0.1	TRUE	1431	353	27	4	13	4	0.148148148148148	0.307692307692308
"Orthoptera"	36	84	0.9	"max"	0.05	TRUE	1431	292	27	4	13	5	0.148148148148148	0.384615384615385
"Orthoptera"	37	90	0.95	"max"	0.1	TRUE	1431	316	27	4	13	6	0.148148148148148	0.461538461538462
"Orthoptera"	38	95	0.95	"max"	0.1	TRUE	1431	114	27	1	13	11	0.037037037037037	0.846153846153846
"Coleoptera"	33	84	0.99	"max"	0.1	TRUE	3107	620	1698	30	233	93	0.0176678445229682	0.399141630901288
"Coleoptera"	34	84	0.95	"max"	0.05	TRUE	3107	565	1698	23	233	111	0.013545347467609	0.476394849785408
"Coleoptera"	35	84	0.9	"max"	0.1	TRUE	3107	638	1698	34	233	89	0.0200235571260306	0.381974248927039
"Coleoptera"	36	84	0.9	"max"	0.05	TRUE	3107	573	1698	27	233	108	0.0159010600706714	0.463519313304721
"Coleoptera"	37	90	0.95	"max"	0.1	TRUE	3107	561	1698	23	233	94	0.013545347467609	0.40343347639485
"Coleoptera"	38	95	0.95	"max"	0.1	TRUE	3107	202	1698	13	233	155	0.00765606595995289	0.665236051502146
"Entomobryomorpha"	33	84	0.99	"max"	0.1	TRUE	976	496	193	23	82	37	0.119170984455959	0.451219512195122
"Entomobryomorpha"	34	84	0.95	"max"	0.05	TRUE	976	489	193	19	82	40	0.0984455958549223	0.48780487804878
