ASV	cluster	rep_asv
165a96023c3dc90094dea5211a4d09bc	Mycetophilidae_cluster98	165a96023c3dc90094dea5211a4d09bc
c0ad5d83ff1b74a9c972541cb8e77510	Apidae_cluster9	9302a72a48d5c974ccc2e397e17500bc
7994fc406eb9b99a0f5c9abc7971f510	Ichneumonidae_cluster25	c83c401e49a86c8d864da4b01e49f5b3
15f8af89a971cb5dc7de03b06d3da36e	Sphaeroceridae_cluster6	c9b92d9660ef7dea1c88a23600523d4d
c8669f69813549ea8135fde66973f9e0	Erebidae_cluster3	c8669f69813549ea8135fde66973f9e0
6cfba4ed30344442815c1ed5813085a5	Phoridae_cluster75	304f06aef4044738be62767fba4008b8
e267a040b33dca0137bbac07b8b1f53a	Tortricidae_cluster11	6f189d87b52736f3d03a293ec6c2744c
b434591d2fb74ee325242e969192e2d6	Sisyridae_cluster1	a3ac8023de0b788538601995a5a78590
6ebf1643468639d0920c66ac2d8e6577	Scirtidae_cluster11	6ebf1643468639d0920c66ac2d8e6577
dc211b1c78ac9d43a06914a82afb937b	Tipulidae_cluster24	4498eef05096c15604e65b779534168e
afdf3cd249dad9d38c3ed20a48a2b6d4	Ichneumonidae_cluster738	afdf3cd249dad9d38c3ed20a48a2b6d4
c06473c829f87fbc802e76b3b958d206	Gracillariidae_cluster50	c06473c829f87fbc802e76b3b958d206
d08999fc3db43fb55edf1f1dd70faeec	Ephydridae_cluster48	fab9fa439534bc751b3fe53cd091146d
3beeb9c48b14d32d2fd63cb81c5ec140	Noctuidae_cluster28	3beeb9c48b14d32d2fd63cb81c5ec140
71f02b239b890bdd0481d1c231799f29	Curculionidae_cluster3	71f02b239b890bdd0481d1c231799f29
416b25cdadafd4edf38cc3edc88f2b4e	Ichneumonidae_cluster587	71df4166f5355c292754e0133d1b9666
ab80574acb4a6c0254e539010adbc129	Linyphiidae_cluster95	53b1024d495fd6aa9c8f058c52b180f8
a1046f3f0cafd7a1be36e415a7d40be5	Rhyparochromidae_cluster29	a1046f3f0cafd7a1be36e415a7d40be5
23a1f09592e71e440b91843d35c04abf	Noctuidae_cluster58	23a1f09592e71e440b91843d35c04abf
27c1df7c596ceb00c390f798645b247c	Tachinidae_cluster217	27c1df7c596ceb00c390f798645b247c
56cd86cc2e2e3c703676fe81fa56cc44	Tipulidae_cluster53	56cd86cc2e2e3c703676fe81fa56cc44
a1aba026b657b989d0dc3e972dec8c9f	Empididae_cluster116	b4a9537fe5987870f9b753b6a76f1184
7c03d973f34a18a558662bb29302487b	Miridae_cluster151	7c03d973f34a18a558662bb29302487b
6d0883510793713d737032be86b9826f	Ichneumonidae_cluster1356	28a4fe0ac03d6a5486ecd1183e879b4f
63c0a03d35a1cd35535420daccc5f6ba	Clubionidae_cluster1	f36bd40b105ce20ab9f10f053f252542
29464acadecf771abb3bf2daa8e61236	Limoniidae_cluster78	bba2ba41c0331b1b60cb58b34a1089e7
b79f3440e15765643c143727e3e3a279	Liocranidae_cluster1	b79f3440e15765643c143727e3e3a279
e5769ab8d2e014c3a553e1a0c7c5a4fe	Geometridae_cluster76	674590e462cae60fd265feb3dabba048
6362e5069505da89eb64f74443304532	Apionidae_cluster9	6362e5069505da89eb64f74443304532
a7928379d894d68316b5b51b26111b46	Tenthredinidae_cluster50	739fd1e00c120ef40bd3784bf933bf94
71244b458ca6f09cc4d636e8d3ce57a8	Miridae_cluster136	71244b458ca6f09cc4d636e8d3ce57a8
2bb3a139b01b843c26d6670fad008d31	Curculionidae_cluster116	b623e5240afd97c4bf1697582d98d66b
e0420679af041faf94462f895679d0db	Hybotidae_cluster86	e0420679af041faf94462f895679d0db
10f320ccb263456c19c84a244e705fb0	unclassified.Hymenoptera_cluster265	10f320ccb263456c19c84a244e705fb0
4a11f9667f216db45d2d0db6685774ad	Syrphidae_cluster85	cf45b100a84f677c98082386a2e2da3c
a0b5b001b897901c06ca4c84f0109e37	Syrphidae_cluster17	49b3cda35970b27f4053429486bcaff4
a7e5dece96a4f3fe62d3d297d5eab0d2	Gelechiidae_cluster43	a7e5dece96a4f3fe62d3d297d5eab0d2
3ce851fd2f53c31196216f3c2e660e43	Ichneumonidae_cluster1020	3ce851fd2f53c31196216f3c2e660e43
c49ec786c9845b2e55bf4611541bd1f7	Syrphidae_cluster4	c49ec786c9845b2e55bf4611541bd1f7
a8937e97d6a2ebb2d063d561342a54c7	Panorpidae_cluster1	6a15dc2bb44d6c16a631fae0d616fea7
dd0652b4d605c3d50272104aa94393cf	Dolichopodidae_cluster1	dd0652b4d605c3d50272104aa94393cf
0575eb1fb08a2c8210238197b7bbe0ce	Noctuidae_cluster25	7ff8820312c23af6d40d0f5cbba7a17e
519828f120efd2e60b9592b8a53944e0	Leuctridae_cluster1	263ba9cc12e8be2a589fadff5729f2b9
fb553864eb85a0f39f7cb8bf2ae1acf1	Ichneumonidae_cluster370	fb553864eb85a0f39f7cb8bf2ae1acf1
8ffdc1c6a6d817183189bc50b65dfafc	Tachinidae_cluster40	8ffdc1c6a6d817183189bc50b65dfafc
7334791a150decc19918094b4e499cae	Chironomidae_cluster701	7334791a150decc19918094b4e499cae
26ebc04e1296ce19480badf0d117bc9c	Muscidae_cluster107	9a2308653909c81bc5979f6177e5eba4
938f5dc98ab21c20a2db47289d08f567	Keroplatidae_cluster32	938f5dc98ab21c20a2db47289d08f567
d1a8da4e3a7a417f936f77fbd15751b5	Scathophagidae_cluster1	e26eb5a05f3230cc82acff1d47bb8fbb
fafa4cd7cb0d7cb9ebb3a31484410179	Crabronidae_cluster5	ab12d12e222edcc1e56c407212828e24
75862b39e18ad6aa76a569d016760b88	Nitidulidae_cluster26	dee53e8e1d0811959494303b1fdaf9c9
4a5b242bb0dfddbd3605a86d96c11602	Curculionidae_cluster189	4a5b242bb0dfddbd3605a86d96c11602
679ef9f9b3848a997f3d2e15c3b5577f	Ichneumonidae_cluster98	679ef9f9b3848a997f3d2e15c3b5577f
ff3148fb703f6da3b8925311d22a6285	Noctuidae_cluster120	ff3148fb703f6da3b8925311d22a6285
fb63e5bf1fff3c4f6c128c14d279f66e	Anthomyiidae_cluster161	fb63e5bf1fff3c4f6c128c14d279f66e
c770a651d97f90ccc39618eb66e2ac58	Ichneumonidae_cluster924	c770a651d97f90ccc39618eb66e2ac58
bdf23a3219dddd2e7e70ad584ee1658a	Staphylinidae_cluster251	bdf23a3219dddd2e7e70ad584ee1658a
39d393804b4052bb7fabc1362b3f4a4b	Tenthredinidae_cluster84	cc34dc747e94ecda7b2935b9938e273e
5521cf08da992db5e8669080aeda3bb2	Elateridae_cluster19	5521cf08da992db5e8669080aeda3bb2
d91fedfe312b5ff59872a596ad379767	Noctuidae_cluster116	4d655537a2be3249d506dd6d271c7631
497663782f0da12b1185206e8cae5d4d	Clambidae_cluster3	b5735da2ac2054b57be1325b39f1c003
b15dcc97d9a250a113cfd312a5554b78	Tenthredinidae_cluster2	b15dcc97d9a250a113cfd312a5554b78
99b3a39d12895bcf826214133bb21cf7	Ichneumonidae_cluster7	0542a5a6235a92b407c6fd72e43008ec
7bdc6f5760f908fea6f66964dfb6e3ba	Miridae_cluster104	7bdc6f5760f908fea6f66964dfb6e3ba
e1568ac3e1c1980fa5ed66960e64c533	Mycetophilidae_cluster609	e1568ac3e1c1980fa5ed66960e64c533
7d28bda1a439acbe32e3fef19dd3d6c9	Chironomidae_cluster465	7d28bda1a439acbe32e3fef19dd3d6c9
96bb39ea8c6ea7e738c889aa55657959	Elipsocidae_cluster6	9eb0c962e58614fd8930e550129e57b0
812d697b194b65590908b14d89450d32	Syrphidae_cluster15	274e6ea3df151b8afc7e295fdeeb0232
5bf2b0cb4128175ad89f38bca71b3f58	Elachistidae_cluster5	5bf2b0cb4128175ad89f38bca71b3f58
a3084de91881398d2b29912c24e53745	Syrphidae_cluster145	a3084de91881398d2b29912c24e53745
c291d5984a05fb206b467d0d2055acad	Gelechiidae_cluster64	c291d5984a05fb206b467d0d2055acad
511a9c940bcd4f2faeab313e849b0063	Anthomyiidae_cluster22	511a9c940bcd4f2faeab313e849b0063
d360eb8d1bf2f2e2e97b253b8b824f52	Tortricidae_cluster70	b69ab0ba99785edc119f42c85d8dc5de
f21a932848b950e918a78da02e1cba4a	Crambidae_cluster51	f21a932848b950e918a78da02e1cba4a
2a3c8ac017b7e3c06af8d55669560865	Hemerobiidae_cluster3	2a3c8ac017b7e3c06af8d55669560865
54273ee656bd5858dcee7122f1cec427	Ichneumonidae_cluster97	54273ee656bd5858dcee7122f1cec427
369d4cf03ac6a8e8af946672b3834d75	Miridae_cluster21	369d4cf03ac6a8e8af946672b3834d75
6728d874884e9f61e611b9b58851b002	Tortricidae_cluster135	3a404f55d7b24dbab88d5367a8dab755
4f5129cbb770fd306dd7102ac24f7e74	Geometridae_cluster71	4f5129cbb770fd306dd7102ac24f7e74
c93f3ea69c77f560e9b422f9702bf8a4	Ichneumonidae_cluster1845	c93f3ea69c77f560e9b422f9702bf8a4
a3012cb95c8871c21ab73ea39b9cbfa4	Ichneumonidae_cluster921	a3012cb95c8871c21ab73ea39b9cbfa4
098bcc9ad17e32959d8b35ca5863511c	Ichneumonidae_cluster90	ec33d2fa8e35e4df8f58a0099aabfbc2
0b118a7eeaa6d26c71dd38a1ff42c6aa	Cerambycidae_cluster3	a2481a7cb9e2ddb8a295b8e5ded3e14b
7a87136e7ced016addd87af6d959a60c	Anthribidae_cluster1	fc8097bb6d92281763eb4226a191fe82
953507457a7db43941be81647f58b0d2	Calliphoridae_cluster10	00ffeab84c91d65cdc91a4a5033fb513
ed9ddec476b5061088ec77e53d167a36	Empididae_cluster25	ca19c4fea3e66902bc89f3dcffb69add
0702e7d592c1f4fc6371249d04197c30	Chironomidae_cluster645	0702e7d592c1f4fc6371249d04197c30
cc9adda65b25f26cccd49f9b2c14bb26	Nitidulidae_cluster1	cc9adda65b25f26cccd49f9b2c14bb26
5d6ad6c340178d2a9fb07495d72962ac	Carabidae_cluster31	158b926930f7ca09d72981a424a1c4f3
c9d7e713406c64833073bdd0633377f1	Cantharidae_cluster13	91aa845a2384443369043f02d14d19e1
e4456321fb2c6cdbd1c05e615d36d6c2	Vespidae_cluster3	f3d999e9b3f9fb9f859685ba57f1340b
11974f6e57a3489d08671e54863e288d	Clusiidae_cluster8	11974f6e57a3489d08671e54863e288d
81777ebef33cbc351d891a7f5612bc01	Lycosidae_cluster6	9d502f5955b39cdf69568a5395c7d578
9f60ea5072948466660290870aa81ffa	Elateridae_cluster23	9f60ea5072948466660290870aa81ffa
1ce0c17f6c143ad7a1679012163e2b75	Hepialidae_cluster3	2f1247ee2176514cd7d6fea51f09c8f3
55209a08a9e4fd2ce05c6c0e6a3b471f	Chironomidae_cluster348	c7256f85187c097a6dc6df168b63ea4e
9736a0cf541f55e8e18472b872ea482d	Crambidae_cluster45	9736a0cf541f55e8e18472b872ea482d
af873304ad03a97625198aeda29436c9	Ichneumonidae_cluster440	7c77f89028b1673b11e1970b60edfed1
c87dcfb213e4bccd7aaf8cb1eacd4ae0	Mycetophilidae_cluster60	c87dcfb213e4bccd7aaf8cb1eacd4ae0
dd3cadc5de966aec2f4bcb8a2d095c16	Miridae_cluster82	dd3cadc5de966aec2f4bcb8a2d095c16
f477548a11a666ddc84e9ab6b2a8612e	Sphaeroceridae_cluster46	9fd4422807992105be827c5aca0a1317
32db58f61206a2616c4e28dd2b114c6b	Ameletidae_cluster1	32db58f61206a2616c4e28dd2b114c6b
30c75cff3a021e7825b9f25052bc9230	Chironomidae_cluster290	7cf0a94cb8f3d16155324d45579833e3
a8576f2d4e4b7739dbb8cbffc8a32e00	Empididae_cluster24	a8576f2d4e4b7739dbb8cbffc8a32e00
5b40b47f68e4a4a62343ef5404c0bef9	Mycetophilidae_cluster174	5b40b47f68e4a4a62343ef5404c0bef9
2a12c77fce2b2550a984f0799491ae4f	Tachinidae_cluster82	2a12c77fce2b2550a984f0799491ae4f
e1047c9880e930de8c3160bad39d9576	Cicadellidae_cluster180	e1047c9880e930de8c3160bad39d9576
6d9af99dce03dec18f61f815fa9a67e2	Gelechiidae_cluster72	8f88a6b45ccd2fe6194aec0f7d979cda
03f60b107463e407bcc76df48dcb8d74	Sciaridae_cluster348	65192912fd6a3e37cef43837e2d5af9f
25978658df20041b67e8cd35b4c577fe	Opostegidae_cluster1	25978658df20041b67e8cd35b4c577fe
3c0402a9e5f7f9a1e820283157ba9d0d	Tortricidae_cluster114	c5c4865ee166a4b52f6f38ea0f7875ef
b1cb748e4cf0c129cf48dea9e90912a8	Staphylinidae_cluster362	b1cb748e4cf0c129cf48dea9e90912a8
63a0d3c2bbc20ed8b8db2aa79d376c81	Noctuidae_cluster135	04835107f824f4ed1b359d15c1595e2f
001d19cfbf5401741f4805d54e734bc6	Tortricidae_cluster275	001d19cfbf5401741f4805d54e734bc6
3ac1c11d75c46f702e08b7d7bd041876	Chrysomelidae_cluster129	3ac1c11d75c46f702e08b7d7bd041876
769170377f7158f547408d7e74efa7d5	Erebidae_cluster22	769170377f7158f547408d7e74efa7d5
73ef3f364b32e6ac7538baaa58f7ef01	Alucitidae_cluster1	73ef3f364b32e6ac7538baaa58f7ef01
5a87b96074d4e3fbcb6c35d5835da2e8	Xylophagidae_cluster1	5a87b96074d4e3fbcb6c35d5835da2e8
e1e70b4957fef1bb14df12e23e78f3cb	Syrphidae_cluster105	6855b0d4343ceab4157b7dfba7f0bb18
45bb6d1ea85574a8f6105ab0d10ef6fa	Staphylinidae_cluster126	609c39af29442e9730861ce3d01d5bfe
3d2306e0d36613b9b11bb7d2661a9e5b	Syrphidae_cluster1	37f122f5ea31063ff1857a8838107214
23f6841f2ec2b82941004926e83ad956	Muscidae_cluster80	23f6841f2ec2b82941004926e83ad956
57146758dcffe6429b9cf11f6b6dd234	Tineidae_cluster2	57146758dcffe6429b9cf11f6b6dd234
e70982874c064ad5cb8f0ef01ffbc10b	Ichneumonidae_cluster624	e70982874c064ad5cb8f0ef01ffbc10b
065a486f2e8b083c488c7602d1f97f87	Gracillariidae_cluster13	065a486f2e8b083c488c7602d1f97f87
8568f3359a631089d451295051748469	Ichneumonidae_cluster2088	8568f3359a631089d451295051748469
9da77cb4e2bc1e4f4b1cd4b2258401af	Syrphidae_cluster63	46dd21cbebe39272721904705ed219a6
0d1bb082a88a4427ee3c728634e588d9	Chironomidae_cluster914	0d1bb082a88a4427ee3c728634e588d9
3afd404c8e615afd354a3a6a8cb3aba2	Gelechiidae_cluster107	3afd404c8e615afd354a3a6a8cb3aba2
6482394525f07fbe9f2ca430e5692808	Elateridae_cluster2	3a2904629fb10096a285a12ea0ad6a0b
6fb3549aadad9570555c1a52574a39d4	Hybotidae_cluster36	6fb3549aadad9570555c1a52574a39d4
5478f71d3f94e91d7eabd60cac67edcf	Ichneumonidae_cluster1106	5478f71d3f94e91d7eabd60cac67edcf
00779f722dfc6a6d1aa1eeef98b780c6	Chironomidae_cluster332	00779f722dfc6a6d1aa1eeef98b780c6
493617352313228e3810b9b75b57c3d1	Empididae_cluster140	493617352313228e3810b9b75b57c3d1
7efde4a96b8f1ebd85ff78b0282c85ad	Noctuidae_cluster137	7efde4a96b8f1ebd85ff78b0282c85ad
2c2947b79e344f93e77bc527c44e5bc4	Elachistidae_cluster7	2c2947b79e344f93e77bc527c44e5bc4
5a1577ab249e69a83ea50b0917329fcf	Staphylinidae_cluster448	5a1577ab249e69a83ea50b0917329fcf
f54bd5c91ea9ad9f3fe0698faa016aa5	Ichneumonidae_cluster699	b9179039861440888e35b1bee5b0a33f
bbd4a7b3f29d858baf19d1d9d6ba7d3f	Salticidae_cluster10	35e3555fe0473a59e6d07037e6ff9a85
611061d865dea90aded0aa6236c8b64e	Crambidae_cluster26	70ab42deaa72c4fbbb9fde58d9fd3906
2f1fa783f46b3bde4db2bb9c82b7bc71	Tortricidae_cluster157	1cdd0e37942ea2e8fb44bc37f0e50e75
9ad07e106c0aea44f871673bd8d79373	Dolichopodidae_cluster217	9ad07e106c0aea44f871673bd8d79373
1f179e4b4f596b97efbf5cbd33cc517f	Gracillariidae_cluster28	1f179e4b4f596b97efbf5cbd33cc517f
58d21049af11fd9f16af17d2026d5e4c	Elachistidae_cluster7	2c2947b79e344f93e77bc527c44e5bc4
baed7a148912dc9df28e19708be1a8e6	Philodromidae_cluster4	baed7a148912dc9df28e19708be1a8e6
5a83da0b2141d037382c7ecf6e832554	Ichneumonidae_cluster386	bd7081110a48818d71d198e3fd0ead7e
2e4006d6ed02bdc691103590d4972cad	Calliphoridae_cluster8	d4dcb8a98a761b58b8eab010fbd173f2
800dc473b1fd08fb71b37cfeac52f971	Lycaenidae_cluster1	800dc473b1fd08fb71b37cfeac52f971
8838109d00dfaec4d3d28a4c0ff7ef54	Eumenidae_cluster2	8fb055b49738f862976a1cff9213a3ae
005e346c578ba44a4efc6767b23e379d	Muscidae_cluster112	005e346c578ba44a4efc6767b23e379d
78774bfd8daf100679ec5c5da77ebbf9	Tortricidae_cluster256	78774bfd8daf100679ec5c5da77ebbf9
6d98980a41142a919ea3c2cf3eab22c3	Dryinidae_cluster4	6d98980a41142a919ea3c2cf3eab22c3
9868188ce86d795133998692f9f1cadf	Syrphidae_cluster4	c49ec786c9845b2e55bf4611541bd1f7
b5de1f9ff7fd4381f39a027b7479a89f	Cantharidae_cluster18	b5de1f9ff7fd4381f39a027b7479a89f
b0cf479f30f6cab41b17167f641cdb13	Carabidae_cluster46	b0cf479f30f6cab41b17167f641cdb13
af84dbceb3c4398b8e2eab0b6dcf2629	Noctuidae_cluster99	af84dbceb3c4398b8e2eab0b6dcf2629
c29ca904207fc2ee2f33eac13b640576	Agromyzidae_cluster134	748072a2bd35743d10c6f9e168c0b2e7
b4506a107928fc67282af04ad2274468	Hybotidae_cluster91	b4506a107928fc67282af04ad2274468
67d07be66517c1fcb51727a3e84c5d88	Pipunculidae_cluster62	00aac2c8668e6c56280d37b1a6b01b3c
88d0f93bd4a6727748bd96bd265eb604	Limoniidae_cluster18	8931d2e8c62556efc060e439fc2be93b
d886340021c506cc7b276b2b7e6f7435	Tipulidae_cluster49	07ac0dfa9d6740b490c12ce5075734af
69fe43566cd284b6cb2bd04e4f8604e4	Eriocraniidae_cluster6	b4a34d2957ec026606bf5d77b2313c2b
1e42a23a98cb1784092d324ca8628d48	Noctuidae_cluster17	1e42a23a98cb1784092d324ca8628d48
617f01e48b56d71be2c425a34b97ec0c	Muscidae_cluster46	617f01e48b56d71be2c425a34b97ec0c
8f0858c73fe97b4d52c3a49b7bf7ea05	Nepticulidae_cluster30	fda4479b8054e1a8dd17182ecf7b13b4
27722912ae210a4c3c6c00d587f21b8a	Lonchaeidae_cluster10	27722912ae210a4c3c6c00d587f21b8a
65df531fa149107f08f5942cada8d009	Gracillariidae_cluster43	65df531fa149107f08f5942cada8d009
09666fdba48b6cd662d2e7525ffcd288	Staphylinidae_cluster184	09666fdba48b6cd662d2e7525ffcd288
8115120e6081f37d2dde00a7cc6ac0d0	Ichneumonidae_cluster389	c013a477fce63b846baf6e8cb1bcc5f1
f8d568ee7f012cd773616bf68d5ee3e7	Cerambycidae_cluster37	f8d568ee7f012cd773616bf68d5ee3e7
d95f451fd64a093b41b4df5b1f6bdfaa	Nymphalidae_cluster24	d95f451fd64a093b41b4df5b1f6bdfaa
f918490e7f5ca91bf999d32e70497926	Staphylinidae_cluster454	f918490e7f5ca91bf999d32e70497926
ab0f3b0fec79ea664669ccd92db8e895	Muscidae_cluster31	2056c0cd6c47276e3fc882dbaa3807f4
45bcb9a06511dac41149ccd50c71b146	Chironomidae_cluster654	8475db25a7819ea3eca48b6bd342f10e
ffc120e7bb7e75c7c05a962862338047	Chironomidae_cluster1182	ffc120e7bb7e75c7c05a962862338047
019ada728c8076039edc4b57427342b4	Mycetophilidae_cluster136	183b8d8c27ba9dcadc989b366ea54069
51b48d229869960c9fe331ec329c0e8e	Simuliidae_cluster11	a9c3505d01f7501f1477f7536653718c
8264ec91a122a82e072fa9b2a215dbcc	Lycaenidae_cluster12	8264ec91a122a82e072fa9b2a215dbcc
c9e39634fc88fb195edbfba5d4a2ab44	Yponomeutidae_cluster7	c9e39634fc88fb195edbfba5d4a2ab44
5ddb1c30b66acc325e1a2dc248ddf464	Caeciliusidae_cluster2	b9957b85d701fef68a55cef23e7fba81
dd7bad9cb4322377de99dc04e9803540	Anthomyiidae_cluster40	dd7bad9cb4322377de99dc04e9803540
ff6e662905cf5fe27c0af188fd98ce8f	Piophilidae_cluster3	b697c47ae2c953e137dac71fe9016851
f076573b9617be5de95d65fd610761e8	Chironomidae_cluster486	fc61b58b7019d5c83d5a63d9eebf7de2
aa932537c27cc42b1466416c125019f2	Elachistidae_cluster6	aa932537c27cc42b1466416c125019f2
7cfa3926c650340bd39611ab5a25016f	Muscidae_cluster100	66d5bb5e967746c67ee0a5f7eb9bbbfc
899a89486f9e9ae4da66af43fb49a561	Phoridae_cluster1	11038237ea2608ce023d38a52c835691
47365bb3866e62654e8c4acb6ce98248	Gracillariidae_cluster65	47365bb3866e62654e8c4acb6ce98248
09dcf1aeabd689109fa15b4ae70a5bc5	Syrphidae_cluster121	09dcf1aeabd689109fa15b4ae70a5bc5
8c7c76e8148b6eff8335fb27a2adaa70	Geometridae_cluster59	b96f4435e5272ad1bd213eda80c527c2
c9d8e37df97ddd00022363a7c4001543	Chrysopidae_cluster2	c9d8e37df97ddd00022363a7c4001543
b697c47ae2c953e137dac71fe9016851	Piophilidae_cluster3	b697c47ae2c953e137dac71fe9016851
2f5cbbb72c547f97d6b1678c9560848e	Pediciidae_cluster4	09d3257f578fd2ae9e7b27a541016ddf
c1260ed042079cd7f764e8f02e1fd63e	Phalacridae_cluster8	c1260ed042079cd7f764e8f02e1fd63e
e1c2f320cea6af77b0026d94f7428ce9	Mycetophilidae_cluster27	cca3cf9268deb204f436a52212ac1127
a5e9e8535fabecbe189f2877b441ad60	Cicadellidae_cluster159	afe603097c8592da404e9a40b071fbef
c706d5143eb2643376401baced3ec72e	Chloropidae_cluster128	62201517604c2dfa178225dcf7e88f9c
c3d0965ed7f6a264e0aaa814a4c2b9bc	Ichneumonidae_cluster1525	d3852bde070543b386624feabb14cab2
5a685cbeaf730ac826b04090a82235e7	Tenthredinidae_cluster12	2487ef71677abdf29141ad5aad9bf2f5
f971ebd625eb17d9af31ac7c3a441889	Tenthredinidae_cluster108	f971ebd625eb17d9af31ac7c3a441889
662a53eaf3b49e559944622884edd26d	Linyphiidae_cluster81	662a53eaf3b49e559944622884edd26d
f8824f76c39db66dfb5a9d4293ad4ff4	Chloropidae_cluster111	f8824f76c39db66dfb5a9d4293ad4ff4
4b5aeb202eaeed1cec694fc5b4976044	Staphylinidae_cluster90	40f91a87547ce69637d2256523bf362a
0cf1eb22836239beefd7ee405ed60f9c	Tachinidae_cluster19	0cf1eb22836239beefd7ee405ed60f9c
14320cb78e9c39833b8a9a2b7e12a267	Tipulidae_cluster74	244458dc292e912c00e62aa811be9b88
0a7fc5652132b19c20705a32280dee66	Ichneumonidae_cluster895	0a7fc5652132b19c20705a32280dee66
171a3d3421f148ffe370a3b223108273	Oecophoridae_cluster12	171a3d3421f148ffe370a3b223108273
770a75973bfb288649b42ccf5c19ce19	Tortricidae_cluster154	770a75973bfb288649b42ccf5c19ce19
d967a39d1f61de9f2b71e718b64d9793	Chironomidae_cluster12	5bbe1aa9be185dd449fd07d327f5f238
53ce59af2e855dd20e392336c403afb0	Linyphiidae_cluster35	53ce59af2e855dd20e392336c403afb0
43ab533e87bb405db9949084270f67d7	Mycetophilidae_cluster511	7c3357bf64d5a5f2a8571171fc843987
05d812adaf36b5d957a9f12b70510dda	Drosophilidae_cluster10	05d812adaf36b5d957a9f12b70510dda
7e04c251e9cc4e7aeda64caaf8e3748c	Chrysomelidae_cluster17	7e04c251e9cc4e7aeda64caaf8e3748c
d63f41ead10553c356263789a3630463	Psychidae_cluster6	d63f41ead10553c356263789a3630463
fe1fae209aa36bb547fb1d9ac2baed10	Geometridae_cluster152	fe1fae209aa36bb547fb1d9ac2baed10
2436db42c8b6f9816d6f06dd2edab87d	Lycosidae_cluster1	0b7a2d73fbdc02d43c88964a5e6351ca
d49746eb3321fad96393ffc19f459c96	Limnephilidae_cluster10	ea7693c9e860a6e735e55ca438c5f735
e857947099ed133db286d9aeec2b0f93	Formicidae_cluster10	c9a3fadd3762ec23625a462c3c567cd8
140380e6779a4001b97eb66327b7abd7	Gelechiidae_cluster39	140380e6779a4001b97eb66327b7abd7
9f472c153fe4fe3364f81ed1c0282f73	Caeciliusidae_cluster6	9f472c153fe4fe3364f81ed1c0282f73
b0be45b300bd9cfb0e1ac501e25360f6	Ichneumonidae_cluster536	b0be45b300bd9cfb0e1ac501e25360f6
a7d3320a4d34c852fcb072244c401e25	Limnephilidae_cluster47	a7d3320a4d34c852fcb072244c401e25
2983e9614214a0333fcf5e1493ed2112	Anthomyiidae_cluster27	2983e9614214a0333fcf5e1493ed2112
d03727b092d7e466ae16475bbde61bdf	Coccinellidae_cluster7	ee113d8557f5b2cc8ee81b875ff89cc7
4c642976e9ab5194761c6e300df8c8f2	Ephydridae_cluster43	a81742dfc54931bed7a96c25c8c010e1
f7a889928372789c7908ed809ba9c4e7	Tipulidae_cluster8	f7a889928372789c7908ed809ba9c4e7
f2d28ad282d74b94e86255d325d8aad5	Ichneumonidae_cluster874	180a26e9b73b7636b3bd789e7bdc360f
9291f45a3d1a6c704138abdffba4ae8a	Tenthredinidae_cluster15	9291f45a3d1a6c704138abdffba4ae8a
3410480fb12f30823ee4349508af36aa	Anthocoridae_cluster3	3410480fb12f30823ee4349508af36aa
03c2949265edbd66c0dd7da2699c93d9	Elachistidae_cluster52	03c2949265edbd66c0dd7da2699c93d9
50346e5469daae240bb6ae17f6af554b	Salticidae_cluster8	f43e3f1cdeb11e1a6c86012173ab7420
fa6cb045d312ece9dcca5273e20f2207	Lauxaniidae_cluster17	fa6cb045d312ece9dcca5273e20f2207
ed5193af5b8a1c0b1bd5a30ecd38f72b	Simuliidae_cluster10	4269bcec79203958d8896e27816a5e52
f68024ea1a0a34e33c82bdc602c90e64	Gracillariidae_cluster34	f68024ea1a0a34e33c82bdc602c90e64
b7ee4350fa9d7daee66db6c498769228	Momphidae_cluster6	b7ee4350fa9d7daee66db6c498769228
9bf14cdccb05bccd74d2f5bdf9684348	Cosmopterigidae_cluster1	9bf14cdccb05bccd74d2f5bdf9684348
4eb4cc4198c7d08c99d32c34d422e91d	Ichneumonidae_cluster2140	4eb4cc4198c7d08c99d32c34d422e91d
1cf2a715ceb85ae14a2ffa1c0a4e07bc	Ichneumonidae_cluster29	4d30f91e08617096695ebea444c65d10
a3bd705d0f65e979bc4518609d33cc91	Gelechiidae_cluster33	a3bd705d0f65e979bc4518609d33cc91
d6c9a27360ffe58d0a195bde173d18c8	Tachinidae_cluster39	d6c9a27360ffe58d0a195bde173d18c8
6a40729598875f95f347bbe474451d9f	Rhyparochromidae_cluster36	6a40729598875f95f347bbe474451d9f
903ebc44ec162557be6200c99a32e68b	Muscidae_cluster155	903ebc44ec162557be6200c99a32e68b
6a8958cc5ad5454c78e56e5724be977c	Chloropidae_cluster29	6a8958cc5ad5454c78e56e5724be977c
19c318433665e704bfccee701b8c6756	Geometridae_cluster11	19c318433665e704bfccee701b8c6756
28a111e720a79fca09a8b601dedf33a7	Anthomyiidae_cluster164	0dc6583b130326358ff5c23ed1e2d18e
c3c22d680c3d21b79266365864b9bd74	Miridae_cluster101	8e644e606014f5e2405df46a03cd5940
c52a82d46a9802128529fd075da80529	Dolichopodidae_cluster111	c52a82d46a9802128529fd075da80529
07d596d65d1eb6e1639c9c3c799c4b87	Chrysopidae_cluster7	59ee21e02ec9016abb93b6936e9b07a3
